"TOA5","21492","CR1000X","21492","CR1000X.Std.04.02","CPU:Lab2.CR1X","33475","SlowResponse"
"TIMESTAMP","RECORD","AirTC","RH","windSpeed","windDirection","gustWindSpeed","AirTemp"
"TS","RN","Deg C","%","m/s","deg","m/s","degC"
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-01-28 00:39:00",3318,-2.445801,41.39012,0.91,318.4,0.91,-3.1
"2022-01-28 00:40:00",3319,-2.499687,41.39051,0.42,18.6,0.42,-2.9
"2022-01-28 00:41:00",3320,-2.504898,41.37363,0.21,216.9,0.21,-3
"2022-01-28 00:42:00",3321,-2.518257,41.37446,1.2,214.7,1.2,-2.6
"2022-01-28 00:43:00",3322,-2.588425,41.41254,0.67,263.5,0.67,-2.7
"2022-01-28 00:44:00",3323,-2.568367,41.46206,0.17,244.3,0.17,-3
"2022-01-28 00:45:00",3324,-2.514954,41.56385,0.65,322.9,0.65,-2.9
"2022-01-28 00:46:00",3325,-2.502495,41.4833,0.38,319.5,0.38,-2.8
"2022-01-28 00:47:00",3326,-2.516098,41.47163,0.98,343.3,0.98,-2.8
"2022-01-28 00:48:00",3327,-2.588432,41.43793,0.29,246.2,0.29,-3
"2022-01-28 00:49:00",3328,-2.566925,41.46806,0.82,317,0.82,-2.6
"2022-01-28 00:50:00",3329,-2.634262,41.487,0.2,80.1,0.2,-2.7
"2022-01-28 00:51:00",3330,-2.603096,41.54096,0.31,134.2,0.31,-2.7
"2022-01-28 00:52:00",3331,-2.617729,41.64676,0.33,303.1,0.33,-2.6
"2022-01-28 00:53:00",3332,-2.638107,41.55217,0.25,60.2,0.25,-2.8
"2022-01-28 00:54:00",3333,-2.568771,41.59722,0.3,191.6,0.3,-2.8
"2022-01-28 00:55:00",3334,-2.573921,41.58544,0.51,278.6,0.51,-2.9
"2022-01-28 00:56:00",3335,-2.554207,41.61148,0.63,249.2,0.63,-2.7
"2022-01-28 00:57:00",3336,-2.58638,41.60106,0.34,313.8,0.34,-3
"2022-01-28 00:58:00",3337,-2.539589,41.62447,0.17,155,0.17,-2.9
"2022-01-28 00:59:00",3338,-2.504395,41.68018,0.33,27.2,0.33,-3
"2022-01-28 01:00:00",3339,-2.519058,41.6381,0.25,253.2,0.25,-3
"2022-01-28 01:01:00",3340,-2.518204,41.69359,0.26,237.6,0.26,-3.1
"2022-01-28 01:02:00",3341,-2.547691,41.61623,0.19,212.7,0.19,-3.1
"2022-01-28 01:03:00",3342,-2.580643,41.66084,0.15,287.1,0.15,-3
"2022-01-28 01:04:00",3343,-2.5634,41.66042,0.34,308.9,0.34,-3.2
"2022-01-28 01:05:00",3344,-2.568176,41.6679,1.3,244.8,1.3,-2.8
"2022-01-28 01:06:00",3345,-2.612251,41.69441,0.63,191.6,0.63,-3
"2022-01-28 01:07:00",3346,-2.636101,41.68295,0.21,28.4,0.21,-3.1
"2022-01-28 01:08:00",3347,-2.59787,41.66661,0.42,7.8,0.42,-2.8
"2022-01-28 01:09:00",3348,-2.599457,41.73446,0.34,341.3,0.34,-3
"2022-01-28 01:10:00",3349,-2.634911,41.7173,0.58,321.6,0.58,-2.8
"2022-01-28 01:11:00",3350,-2.612549,41.72856,0.6,262.1,0.6,-3.1
"2022-01-28 01:12:00",3351,-2.680923,41.71622,0.3,55.4,0.3,-3
"2022-01-28 01:13:00",3352,-2.6549,41.73362,0.3,135.7,0.3,-3.2
"2022-01-28 01:14:00",3353,-2.679283,41.73867,0.7,200.4,0.7,-3
"2022-01-28 01:15:00",3354,-2.726837,41.73281,0.17,78,0.17,-3.1
"2022-01-28 01:16:00",3355,-2.720024,41.78807,0.95,217.7,0.95,-2.9
"2022-01-28 01:17:00",3356,-2.681915,41.87629,0.42,223.4,0.42,-3
"2022-01-28 01:18:00",3357,-2.656258,41.83087,0.61,225.2,0.61,-2.9
"2022-01-28 01:19:00",3358,-2.65551,41.77701,0.61,194.1,0.61,-2.9
"2022-01-28 01:20:00",3359,-2.637878,41.84678,0.37,225.9,0.37,-2.9
"2022-01-28 01:21:00",3360,-2.611015,41.85612,0.31,179.9,0.31,-3
"2022-01-28 01:22:00",3361,-2.574036,41.79953,0.71,255.5,0.71,-2.9
"2022-01-28 01:23:00",3362,-2.540482,41.83789,0.74,147.4,0.74,-2.9
"2022-01-28 01:24:00",3363,-2.590607,41.79865,0.52,197.2,0.52,-3
"2022-01-28 01:25:00",3364,-2.566238,41.82344,0.61,149.7,0.61,-2.8
"2022-01-28 01:26:00",3365,-2.555496,41.87507,0.47,272.3,0.47,-2.9
"2022-01-28 01:27:00",3366,-2.540863,41.84276,1.1,219.5,1.1,-2.8
"2022-01-28 01:28:00",3367,-2.586807,41.87859,0.99,223.4,0.99,-2.8
"2022-01-28 01:29:00",3368,-2.572746,41.81709,0.61,223.2,0.61,-2.8
"2022-01-28 01:30:00",3369,-2.589272,41.78538,0.49,223,0.49,-2.9
"2022-01-28 01:31:00",3370,-2.549805,41.83917,0.36,196.9,0.36,-2.9
"2022-01-28 01:32:00",3371,-2.511185,41.8065,0.35,316,0.35,-2.8
"2022-01-28 01:33:00",3372,-2.552849,41.84022,0.64,306.9,0.64,-2.8
"2022-01-28 01:34:00",3373,-2.48243,41.82482,0.76,218.7,0.76,-2.9
"2022-01-28 01:35:00",3374,-2.502373,41.81043,0.54,224.5,0.54,-2.8
"2022-01-28 01:36:00",3375,-2.454536,41.80933,0.62,248.4,0.62,-2.8
"2022-01-28 01:37:00",3376,-2.428291,41.85133,0.25,200,0.25,-2.8
"2022-01-28 01:38:00",3377,-2.441818,41.82383,0.82,219.6,0.82,-2.7
"2022-01-28 01:39:00",3378,-2.444305,41.85313,0.9,254.4,0.9,-2.9
"2022-01-28 01:40:00",3379,-2.409294,41.8422,0.13,359.7,0.13,-3.1
"2022-01-28 01:41:00",3380,-2.360733,41.81472,0.67,175.6,0.67,-2.8
"2022-01-28 01:42:00",3381,-2.384926,41.83015,0.41,348.9,0.41,-2.9
"2022-01-28 01:43:00",3382,-2.438461,41.77097,0.75,265.7,0.75,-2.9
"2022-01-28 01:44:00",3383,-2.448158,41.82077,0.46,42.7,0.46,-3.1
"2022-01-28 01:45:00",3384,-2.497612,41.77817,1.44,349,1.44,-3.1
"2022-01-28 01:46:00",3385,-2.512619,41.79585,0.84,266.3,0.84,-3.1
"2022-01-28 01:47:00",3386,-2.56868,41.76099,1.07,253.7,1.07,-3.1
"2022-01-28 01:48:00",3387,-2.660912,41.74941,1.04,233.1,1.04,-3.2
"2022-01-28 01:49:00",3388,-2.729767,41.74861,0.47,345.4,0.47,-3
"2022-01-28 01:50:00",3389,-2.671104,41.86596,0.36,304.3,0.36,-3.1
"2022-01-28 01:51:00",3390,-2.746925,41.79652,0.6,246.3,0.6,-3.2
"2022-01-28 01:52:00",3391,-2.75528,41.84364,0.29,336.7,0.29,-3.1
"2022-01-28 01:53:00",3392,-2.774429,41.81255,0.49,305.1,0.49,-3.1
"2022-01-28 01:54:00",3393,-2.755714,41.84943,0.53,179.4,0.53,-3.2
"2022-01-28 01:55:00",3394,-2.753113,41.87139,0.68,312.9,0.68,-3.1
"2022-01-28 01:56:00",3395,-2.736588,41.89968,0.81,5,0.81,-3
"2022-01-28 01:57:00",3396,-2.813576,41.86131,0.24,104.9,0.24,-3.4
"2022-01-28 01:58:00",3397,-2.81076,41.88111,0.97,323.3,0.97,-3
"2022-01-28 01:59:00",3398,-2.812935,41.91803,0.94,277.8,0.94,-2.9
"2022-01-28 02:00:00",3399,-2.788567,41.95773,0.64,314.6,0.64,-3.3
"2022-01-28 02:01:00",3400,-2.786285,41.96724,0.37,316.3,0.37,-3.3
"2022-01-28 02:02:00",3401,-2.858536,41.92779,0.26,176.6,0.26,-3.2
"2022-01-28 02:03:00",3402,-2.853279,41.95319,0.01,193.3,0.01,-3.2
"2022-01-28 02:04:00",3403,-2.908638,41.94329,1.52,262.3,1.52,-3.2
"2022-01-28 02:05:00",3404,-2.879745,41.95639,0.65,232.3,0.65,-3.2
"2022-01-28 02:06:00",3405,-2.883194,41.95132,0.52,301,0.52,-3.3
"2022-01-28 02:07:00",3406,-2.9422,41.94297,0.3,288.1,0.3,-3.4
"2022-01-28 02:08:00",3407,-2.953018,41.94417,0.34,207.7,0.34,-3.2
"2022-01-28 02:09:00",3408,-2.914864,42.03938,0.2,217.7,0.2,-3.3
"2022-01-28 02:10:00",3409,-2.925713,42.04478,0.48,202,0.48,-3.4
"2022-01-28 02:11:00",3410,-2.925194,42.05246,0.5,206.2,0.5,-3.3
"2022-01-28 02:12:00",3411,-2.947632,42.00594,0.55,195.8,0.55,-3.3
"2022-01-28 02:13:00",3412,-2.999741,42.01989,0.27,278.7,0.27,-3.5
"2022-01-28 02:14:00",3413,-2.951378,41.95049,0.36,197.5,0.36,-3.3
"2022-01-28 02:15:00",3414,-3.022652,42.06079,0.25,197.2,0.25,-3.4
"2022-01-28 02:16:00",3415,-3.029785,42.02432,0.6,239.7,0.6,-3.2
"2022-01-28 02:17:00",3416,-3.040054,42.07626,0.14,148.1,0.14,-3.7
"2022-01-28 02:18:00",3417,-3.055649,42.18572,0.2,66.4,0.2,-3.7
"2022-01-28 02:19:00",3418,-3.098404,42.1058,0.11,282.4,0.11,-3.6
"2022-01-28 02:20:00",3419,-3.117828,42.15933,0.06,152.1,0.06,-3.7
"2022-01-28 02:21:00",3420,-3.181046,42.10727,0.11,225.7,0.11,-3.7
"2022-01-28 02:22:00",3421,-3.230927,42.139,0.76,202.4,0.76,-3.3
"2022-01-28 02:23:00",3422,-3.204994,42.15769,0.29,211.8,0.29,-3.4
"2022-01-28 02:24:00",3423,-3.183685,42.23518,0.43,249.7,0.43,-3.5
"2022-01-28 02:25:00",3424,-3.230766,42.2861,0.85,220,0.85,-3.4
"2022-01-28 02:26:00",3425,-3.230522,42.2324,0.27,299,0.27,-3.6
"2022-01-28 02:27:00",3426,-3.212975,42.25134,0.29,156.8,0.29,-3.5
"2022-01-28 02:28:00",3427,-3.182739,42.27975,0.63,264.9,0.63,-3.5
"2022-01-28 02:29:00",3428,-3.205315,42.25583,0.44,271.3,0.44,-3.6
"2022-01-28 02:30:00",3429,-3.216698,42.35215,0.77,256.7,0.77,-3.6
"2022-01-28 02:31:00",3430,-3.209129,42.27482,0.16,71.5,0.16,-3.7
"2022-01-28 02:32:00",3431,-3.274887,42.30252,0.04,273.8,0.04,-3.6
"2022-01-28 02:33:00",3432,-3.243896,42.28339,0.46,286,0.46,-3.7
"2022-01-28 02:34:00",3433,-3.270332,42.32811,0.75,238.3,0.75,-3.6
"2022-01-28 02:35:00",3434,-3.316582,42.2959,0.18,265.7,0.18,-3.7
"2022-01-28 02:36:00",3435,-3.313202,42.34423,0.21,234.5,0.21,-3.9
"2022-01-28 02:37:00",3436,-3.303711,42.33761,0.34,174.8,0.34,-3.7
"2022-01-28 02:38:00",3437,-3.34903,42.33188,0.21,355.9,0.21,-3.9
"2022-01-28 02:39:00",3438,-3.324478,42.36835,0.43,351.8,0.43,-3.7
"2022-01-28 02:40:00",3439,-3.35144,42.28074,0.03,336,0.03,-4
"2022-01-28 02:41:00",3440,-3.412781,42.37029,0.31,241.5,0.31,-3.9
"2022-01-28 02:42:00",3441,-3.405251,42.3763,0.29,34.4,0.29,-3.9
"2022-01-28 02:43:00",3442,-3.415276,42.40185,0.2,27.4,0.2,-3.9
"2022-01-28 02:44:00",3443,-3.455605,42.43029,0.24,321.7,0.24,-4.1
"2022-01-28 02:45:00",3444,-3.502548,42.39837,0.34,199.5,0.34,-3.8
"2022-01-28 02:46:00",3445,-3.54911,42.4016,0.11,341.8,0.11,-4
"2022-01-28 02:47:00",3446,-3.566025,42.4354,0.19,336.2,0.19,-4.3
"2022-01-28 02:48:00",3447,-3.543678,42.45361,0.24,150,0.24,-4
"2022-01-28 02:49:00",3448,-3.628059,42.52716,0.12,118.9,0.12,-4.2
"2022-01-28 02:50:00",3449,-3.636528,42.42417,0.1,104.5,0.1,-4.2
"2022-01-28 02:51:00",3450,-3.686897,42.46658,0.26,274.4,0.26,-3.9
"2022-01-28 02:52:00",3451,-3.681801,42.50368,0.35,349.3,0.35,-3.9
"2022-01-28 02:53:00",3452,-3.665741,42.54502,0.51,286,0.51,-4.3
"2022-01-28 02:54:00",3453,-3.676353,42.59299,0.11,130,0.11,-4.2
"2022-01-28 02:55:00",3454,-3.754082,42.56293,0.54,262.7,0.54,-4.3
"2022-01-28 02:56:00",3455,-3.751656,42.55173,0.13,214.4,0.13,-4.3
"2022-01-28 02:57:00",3456,-3.807961,42.58461,0.12,136.6,0.12,-4.2
"2022-01-28 02:58:00",3457,-3.797249,42.57366,0.43,252,0.43,-4.1
"2022-01-28 02:59:00",3458,-3.854691,42.59931,0.84,258.5,0.84,-4.2
"2022-01-28 03:00:00",3459,-3.867271,42.59552,0.26,328.8,0.26,-4.3
"2022-01-28 03:01:00",3460,-3.882835,42.55685,0.14,334.8,0.14,-4.4
"2022-01-28 03:02:00",3461,-3.872772,42.65995,0.3,221.3,0.3,-4.3
"2022-01-28 03:03:00",3462,-3.908913,42.65036,0.08,174.3,0.08,-4.4
"2022-01-28 03:04:00",3463,-3.959892,42.69245,0.25,313.6,0.25,-4.6
"2022-01-28 03:05:00",3464,-4.003471,42.63981,0.06,286.8,0.06,-4.4
"2022-01-28 03:06:00",3465,-4.046707,42.66534,0.38,261.1,0.38,-4.3
"2022-01-28 03:07:00",3466,-4.035858,42.70884,0.25,337.1,0.25,-4.4
"2022-01-28 03:08:00",3467,-4.068451,42.70473,0.29,350.2,0.29,-4.4
"2022-01-28 03:09:00",3468,-4.058441,42.70104,0.12,301.4,0.12,-4.5
"2022-01-28 03:10:00",3469,-4.110489,42.74271,0.19,35.7,0.19,-4.6
"2022-01-28 03:11:00",3470,-4.133659,42.77303,0.21,173.3,0.21,-4.7
"2022-01-28 03:12:00",3471,-4.140114,42.75646,0.3,74.2,0.3,-4.2
"2022-01-28 03:13:00",3472,-4.134209,42.8003,0.56,290.7,0.56,-4.4
"2022-01-28 03:14:00",3473,-4.166275,42.83872,0.93,253.2,0.93,-4.4
"2022-01-28 03:15:00",3474,-4.145287,42.85088,0.13,175.3,0.13,-4.5
"2022-01-28 03:16:00",3475,-4.157356,42.92347,0.21,44.3,0.21,-4.5
"2022-01-28 03:17:00",3476,-4.178093,42.90398,0.46,112.5,0.46,-4.5
"2022-01-28 03:18:00",3477,-4.171989,42.8874,0.56,250.2,0.56,-4.5
"2022-01-28 03:19:00",3478,-4.166016,42.89354,0.33,214.8,0.33,-4.5
"2022-01-28 03:20:00",3479,-4.185104,42.88703,0.22,202.5,0.22,-4.8
"2022-01-28 03:21:00",3480,-4.150772,42.96404,0.05,123.3,0.05,-4.6
"2022-01-28 03:22:00",3481,-4.142235,42.92149,0.19,287.4,0.19,-5
"2022-01-28 03:23:00",3482,-4.152832,42.9377,0.26,107.2,0.26,-4.8
"2022-01-28 03:24:00",3483,-4.231125,42.88857,0.29,265,0.29,-4.7
"2022-01-28 03:25:00",3484,-4.226944,42.92696,0.28,203.4,0.28,-4.6
"2022-01-28 03:26:00",3485,-4.251762,42.93474,0.43,332.9,0.43,-4.7
"2022-01-28 03:27:00",3486,-4.225822,42.81087,0.24,1.2,0.24,-4.8
"2022-01-28 03:28:00",3487,-4.30172,42.92886,0.22,243.2,0.22,-4.6
"2022-01-28 03:29:00",3488,-4.286285,42.94856,0.73,178.9,0.73,-4.6
"2022-01-28 03:30:00",3489,-4.313568,43.02078,0.84,229.9,0.84,-4.4
"2022-01-28 03:31:00",3490,-4.322159,42.97592,0.4,220.1,0.4,-4.5
"2022-01-28 03:32:00",3491,-4.310631,42.99675,0.93,165.1,0.93,-4.5
"2022-01-28 03:33:00",3492,-4.311966,42.9869,0.8,272.4,0.8,-4.6
"2022-01-28 03:34:00",3493,-4.322807,43.12684,0.7,279.9,0.7,-4.8
"2022-01-28 03:35:00",3494,-4.280563,43.00817,0.16,72.2,0.16,-4.8
"2022-01-28 03:36:00",3495,-4.296486,43.00573,0.63,264.7,0.63,-4.6
"2022-01-28 03:37:00",3496,-4.310608,43.05663,0.88,200.1,0.88,-4.3
"2022-01-28 03:38:00",3497,-4.308372,42.98529,0.29,202.8,0.29,-4.6
"2022-01-28 03:39:00",3498,-4.277328,42.98701,0.46,258.8,0.46,-4.5
"2022-01-28 03:40:00",3499,-4.222176,43.13563,0.39,177.2,0.39,-4.4
"2022-01-28 03:41:00",3500,-4.260399,42.99154,0.72,184.6,0.72,-4.3
"2022-01-28 03:42:00",3501,-4.2351,43.05221,0.17,270.9,0.17,-4.6
"2022-01-28 03:43:00",3502,-4.222038,43.06972,0.74,190.6,0.74,-4.4
"2022-01-28 03:44:00",3503,-4.223541,43.02626,0.28,329.7,0.28,-4.5
"2022-01-28 03:45:00",3504,-4.178368,43.05107,0.19,313.7,0.19,-4.7
"2022-01-28 03:46:00",3505,-4.135513,43.05775,0.99,174.6,0.99,-4.4
"2022-01-28 03:47:00",3506,-4.110664,43.05444,0.63,209.1,0.63,-4.6
"2022-01-28 03:48:00",3507,-4.111389,43.07441,0.18,292.5,0.18,-4.7
"2022-01-28 03:49:00",3508,-4.128922,43.12732,0.04,73.5,0.04,-4.8
"2022-01-28 03:50:00",3509,-4.139275,42.98662,0.63,224.1,0.63,-4.4
"2022-01-28 03:51:00",3510,-4.120972,42.99218,0.61,250.1,0.61,-4.6
"2022-01-28 03:52:00",3511,-4.139793,42.9894,1.39,266.3,1.39,-4.7
"2022-01-28 03:53:00",3512,-4.103905,42.99255,0.53,303,0.53,-4.7
"2022-01-28 03:54:00",3513,-4.159058,43.00571,0.45,152.5,0.45,-4.7
"2022-01-28 03:55:00",3514,-4.176697,43.01622,0.12,236.5,0.12,-4.8
"2022-01-28 03:56:00",3515,-4.183731,42.94422,0.54,333.8,0.54,-4.6
"2022-01-28 03:57:00",3516,-4.214806,42.95925,0.56,262.9,0.56,-4.7
"2022-01-28 03:58:00",3517,-4.230705,42.95992,0.4,287.6,0.4,-4.9
"2022-01-28 03:59:00",3518,-4.237923,42.92632,0.83,141,0.83,-4.5
"2022-01-28 04:00:00",3519,-4.249062,42.97612,0.63,172.8,0.63,-4.6
"2022-01-28 04:01:00",3520,-4.240707,43.00474,0.5,124,0.5,-4.6
"2022-01-28 04:02:00",3521,-4.271408,42.9838,0.62,298.1,0.62,-4.7
"2022-01-28 04:03:00",3522,-4.268723,42.9867,0.23,123.7,0.23,-4.8
"2022-01-28 04:04:00",3523,-4.314316,42.99476,0.28,193.8,0.28,-4.8
"2022-01-28 04:05:00",3524,-4.286568,43.05449,0.15,338.7,0.15,-4.9
"2022-01-28 04:06:00",3525,-4.324699,43.01391,0.16,353.6,0.16,-4.9
"2022-01-28 04:07:00",3526,-4.341095,42.97048,0.27,357.6,0.27,-4.9
"2022-01-28 04:08:00",3527,-4.398293,42.90598,0.34,290.8,0.34,-5
"2022-01-28 04:09:00",3528,-4.410423,42.95069,0.29,257.4,0.29,-4.8
"2022-01-28 04:10:00",3529,-4.448036,42.99625,0.79,222.8,0.79,-4.7
"2022-01-28 04:11:00",3530,-4.456642,42.98437,1.5,184.6,1.5,-4.6
"2022-01-28 04:12:00",3531,-4.401009,43.11065,0.42,251.5,0.42,-4.9
"2022-01-28 04:13:00",3532,-4.442711,43.0258,0.33,277.3,0.33,-4.9
"2022-01-28 04:14:00",3533,-4.407326,43.04849,0.33,312,0.33,-4.5
"2022-01-28 04:15:00",3534,-4.461517,43.11738,0.49,351,0.49,-4.9
"2022-01-28 04:16:00",3535,-4.395477,43.04803,0.32,3.3,0.32,-4.7
"2022-01-28 04:17:00",3536,-4.408951,43.09331,0.38,344.5,0.38,-4.8
"2022-01-28 04:18:00",3537,-4.407837,43.08463,0.59,181.4,0.59,-4.6
"2022-01-28 04:19:00",3538,-4.37986,43.09136,0.94,259.6,0.94,-4.5
"2022-01-28 04:20:00",3539,-4.344093,43.10194,0.47,253.8,0.47,-4.7
"2022-01-28 04:21:00",3540,-4.349953,43.18464,0.23,7.4,0.23,-5
"2022-01-28 04:22:00",3541,-4.36731,43.07671,0.63,286.5,0.63,-4.8
"2022-01-28 04:23:00",3542,-4.352165,43.08619,0.08,97.9,0.08,-4.9
"2022-01-28 04:24:00",3543,-4.365158,43.08964,0.65,289.5,0.65,-4.9
"2022-01-28 04:25:00",3544,-4.384491,43.07446,0.37,235.6,0.37,-4.7
"2022-01-28 04:26:00",3545,-4.379417,43.11166,0.87,172.9,0.87,-4.7
"2022-01-28 04:27:00",3546,-4.412666,43.12646,0.33,254.7,0.33,-4.4
"2022-01-28 04:28:00",3547,-4.388695,43.12101,0.43,188.3,0.43,-4.7
"2022-01-28 04:29:00",3548,-4.413605,43.11633,0.3,280.5,0.3,-5
"2022-01-28 04:30:00",3549,-4.397972,43.17649,0.46,303.3,0.46,-4.8
"2022-01-28 04:31:00",3550,-4.386864,43.08514,0.63,232.2,0.63,-4.8
"2022-01-28 04:32:00",3551,-4.385231,43.09833,1.01,267.7,1.01,-4.8
"2022-01-28 04:33:00",3552,-4.373558,43.1123,0.18,165.2,0.18,-4.6
"2022-01-28 04:34:00",3553,-4.412132,43.07203,0.45,235.3,0.45,-4.5
"2022-01-28 04:35:00",3554,-4.397202,43.09113,1.19,227.8,1.19,-4.6
"2022-01-28 04:36:00",3555,-4.405685,43.12561,0.58,269.8,0.58,-4.9
"2022-01-28 04:37:00",3556,-4.381035,43.17316,0.33,177.6,0.33,-4.7
"2022-01-28 04:38:00",3557,-4.35817,43.14368,0.48,231.1,0.48,-4.7
"2022-01-28 04:39:00",3558,-4.386917,43.13676,0.93,191.5,0.93,-4.7
"2022-01-28 04:40:00",3559,-4.401596,43.17512,0.72,243.7,0.72,-4.9
"2022-01-28 04:41:00",3560,-4.394096,43.13154,0.37,62.2,0.37,-4.9
"2022-01-28 04:42:00",3561,-4.412636,43.11595,0.26,268.3,0.26,-4.9
"2022-01-28 04:43:00",3562,-4.40023,43.0872,0.31,121.6,0.31,-4.9
"2022-01-28 04:44:00",3563,-4.423439,43.03527,0.25,229.3,0.25,-5
"2022-01-28 04:45:00",3564,-4.435936,43.10043,0.22,194,0.22,-5
"2022-01-28 04:46:00",3565,-4.406181,43.11187,0.48,305.8,0.48,-4.8
"2022-01-28 04:47:00",3566,-4.455978,43.15893,0.58,324.1,0.58,-4.8
"2022-01-28 04:48:00",3567,-4.453026,43.07904,1.22,277.5,1.22,-4.9
"2022-01-28 04:49:00",3568,-4.483025,43.09845,0.27,336.9,0.27,-4.9
"2022-01-28 04:50:00",3569,-4.504333,43.05071,0.78,243.6,0.78,-4.9
"2022-01-28 04:51:00",3570,-4.512283,43.03017,0.5,195.2,0.5,-4.9
"2022-01-28 04:52:00",3571,-4.511024,43.0874,0.56,295.7,0.56,-4.8
"2022-01-28 04:53:00",3572,-4.524933,43.09353,0.52,210.1,0.52,-4.9
"2022-01-28 04:54:00",3573,-4.519272,43.14194,0.24,41.3,0.24,-5.1
"2022-01-28 04:55:00",3574,-4.591713,43.08406,0.34,293.6,0.34,-5.3
"2022-01-28 04:56:00",3575,-4.586983,43.08589,0.77,256,0.77,-4.8
"2022-01-28 04:57:00",3576,-4.584618,43.12863,0.16,261.1,0.16,-4.9
"2022-01-28 04:58:00",3577,-4.574272,43.10077,0.11,114.8,0.11,-4.9
"2022-01-28 04:59:00",3578,-4.54425,43.18529,0.88,243.2,0.88,-4.9
"2022-01-28 05:00:00",3579,-4.571533,43.19717,0.61,43.3,0.61,-4.9
"2022-01-28 05:01:00",3580,-4.577866,43.26479,0.53,244.3,0.53,-5.1
"2022-01-28 05:02:00",3581,-4.535927,43.2267,0.33,215.1,0.33,-4.7
"2022-01-28 05:03:00",3582,-4.551422,43.21534,0.24,258.8,0.24,-5.2
"2022-01-28 05:04:00",3583,-4.501945,43.30422,0.29,275,0.29,-4.8
"2022-01-28 05:05:00",3584,-4.51075,43.23921,0.14,321.8,0.14,-4.8
"2022-01-28 05:06:00",3585,-4.526337,43.22775,1.33,224.2,1.33,-4.9
"2022-01-28 05:07:00",3586,-4.528015,43.19652,0.4,286.8,0.4,-5.1
"2022-01-28 05:08:00",3587,-4.541542,43.22192,0.47,329.5,0.47,-5
"2022-01-28 05:09:00",3588,-4.549271,43.21213,0.62,164,0.62,-4.8
"2022-01-28 05:10:00",3589,-4.49662,43.25644,0.38,225.8,0.38,-5.1
"2022-01-28 05:11:00",3590,-4.524361,43.19682,0.1,314.3,0.1,-5.2
"2022-01-28 05:12:00",3591,-4.525177,43.19783,0.52,104,0.52,-5.1
"2022-01-28 05:13:00",3592,-4.588097,43.29614,0.26,317.1,0.26,-5.4
"2022-01-28 05:14:00",3593,-4.58989,43.17065,0.63,260.6,0.63,-5.2
"2022-01-28 05:15:00",3594,-4.636719,43.15025,0.3,257.4,0.3,-5.2
"2022-01-28 05:16:00",3595,-4.627258,43.16189,0.31,290.1,0.31,-5.2
"2022-01-28 05:17:00",3596,-4.650101,43.11347,0.35,172,0.35,-5
"2022-01-28 05:18:00",3597,-4.694145,43.17438,0.43,87.6,0.43,-5.1
"2022-01-28 05:19:00",3598,-4.707176,43.16386,0.18,1.6,0.18,-5.3
"2022-01-28 05:20:00",3599,-4.718338,43.26061,0.23,359.5,0.23,-5.4
"2022-01-28 05:21:00",3600,-4.773216,43.16647,0.39,231.8,0.39,-5.1
"2022-01-28 05:22:00",3601,-4.76902,43.19032,0.85,195.3,0.85,-4.9
"2022-01-28 05:23:00",3602,-4.770912,43.21655,0.37,243.3,0.37,-5.2
"2022-01-28 05:24:00",3603,-4.771065,43.22101,0.34,214.4,0.34,-4.9
"2022-01-28 05:25:00",3604,-4.738472,43.18047,0.63,263.2,0.63,-4.8
"2022-01-28 05:26:00",3605,-4.75441,43.30889,0.68,192.3,0.68,-5
"2022-01-28 05:27:00",3606,-4.747322,43.29567,0.76,229.6,0.76,-5
"2022-01-28 05:28:00",3607,-4.711395,43.37157,0.77,264.4,0.77,-5.1
"2022-01-28 05:29:00",3608,-4.731316,43.30749,0.42,235.3,0.42,-5
"2022-01-28 05:30:00",3609,-4.707047,43.32331,0.63,225.1,0.63,-5
"2022-01-28 05:31:00",3610,-4.732628,43.31178,0.53,175.1,0.53,-5.1
"2022-01-28 05:32:00",3611,-4.68988,43.25226,0.67,256.8,0.67,-5.2
"2022-01-28 05:33:00",3612,-4.697975,43.3346,0.25,245.2,0.25,-5.2
"2022-01-28 05:34:00",3613,-4.704597,43.32405,1.16,191.3,1.16,-5
"2022-01-28 05:35:00",3614,-4.7034,43.37278,0.67,221.6,0.67,-5.1
"2022-01-28 05:36:00",3615,-4.731094,43.33868,1.21,127.2,1.21,-5.1
"2022-01-28 05:37:00",3616,-4.718781,43.34568,0.67,194.6,0.67,-5.2
"2022-01-28 05:38:00",3617,-4.764381,43.32219,1.33,171.6,1.33,-5.2
"2022-01-28 05:39:00",3618,-4.746101,43.38561,1.4,179.9,1.4,-5.3
"2022-01-28 05:40:00",3619,-4.739334,43.32109,0.62,138,0.62,-5.3
"2022-01-28 05:41:00",3620,-4.788864,43.30331,0.79,212.7,0.79,-5.3
"2022-01-28 05:42:00",3621,-4.843178,43.29268,1.61,270.3,1.61,-5.3
"2022-01-28 05:43:00",3622,-4.88205,43.18605,0.17,308,0.17,-5.3
"2022-01-28 05:44:00",3623,-4.910301,43.24706,0.27,101.8,0.27,-5.4
"2022-01-28 05:45:00",3624,-4.955238,43.24817,1.39,193.9,1.39,-5.3
"2022-01-28 05:46:00",3625,-4.940254,43.26126,0.63,279.2,0.63,-5.3
"2022-01-28 05:47:00",3626,-4.924782,43.34227,0.59,338.2,0.59,-5.6
"2022-01-28 05:48:00",3627,-4.956833,43.28391,0.43,238.4,0.43,-5.3
